userId,rating,title,movieId,genres
u_179,3.0,While You Were Sleeping,183473,Comedy|Romance
u_179,3.0,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_179,5.0,Speed,39792,Action|Romance|Thriller
u_179,4.0,Mrs. Doubtfire,832,Comedy|Drama
u_179,3.0,Batman,4116,Action|Crime|Thriller
u_179,4.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_179,4.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_179,3.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_179,5.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_180,4.5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_180,4.5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_180,4.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_180,4.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_180,4.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_180,4.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_180,3.5,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_180,3.5,"Matrix, The",832,Action|Sci-Fi|Thriller
u_181,3.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_181,4.0,While You Were Sleeping,183473,Comedy|Romance
u_181,3.0,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_181,3.0,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_181,3.0,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_181,3.0,Speed,39792,Action|Romance|Thriller
u_181,3.0,Mrs. Doubtfire,832,Comedy|Drama
u_181,4.0,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_181,2.0,Batman,4116,Action|Crime|Thriller
u_181,3.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_181,3.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_181,4.0,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_181,4.0,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_181,4.0,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_181,4.0,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_181,4.0,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_181,3.0,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_182,4.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_182,3.5,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_182,3.5,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_182,3.5,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_182,4.5,Three Colors: Red (Trois couleurs: Rouge),53667,Drama
u_182,4.5,Three Colors: Red (Trois couleurs: Rouge),30676,Drama
u_182,4.5,Three Colors: Red (Trois couleurs: Rouge),19943,Drama
u_182,4.5,Three Colors: Red (Trois couleurs: Rouge),9753,Drama
u_182,4.5,Three Colors: Red (Trois couleurs: Rouge),110,Drama
u_182,3.0,While You Were Sleeping,183473,Comedy|Romance
u_182,0.5,Naked Gun 33 1/3: The Final Insult,1740,Action|Comedy
u_182,0.5,Naked Gun 33 1/3: The Final Insult,722,Action|Comedy
u_182,2.5,Speed,39792,Action|Romance|Thriller
u_182,3.5,Batman,4116,Action|Crime|Thriller
u_182,4.5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_182,4.5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_182,4.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_182,1.5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_182,4.0,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_182,4.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_182,3.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_182,3.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_182,3.5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_182,2.5,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_182,2.5,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_182,3.5,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_182,2.5,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_182,3.5,I Know What You Did Last Summer,120880,Horror|Mystery|Thriller
u_182,4.0,Hamlet,190289,Drama
u_182,5.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_182,5.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_182,1.5,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_182,1.5,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_182,3.0,"13th Warrior, The",185133,Action|Adventure|Fantasy
u_182,4.5,Train of Life (Train de vie),8056,Comedy|Drama|Romance|War
u_182,4.5,"Messenger: The Story of Joan of Arc, The",832,Drama|War
u_182,4.0,Dog Day Afternoon,53697,Crime|Drama
u_182,2.5,Mission: Impossible II,832,Action|Adventure|Thriller
u_182,4.0,"Man with the Golden Gun, The",832,Action|Adventure|Thriller
u_182,2.5,X-Men,45375,Action|Adventure|Sci-Fi
u_182,4.5,Memento,832,Mystery|Thriller
u_182,3.5,One Night at McCool's,75991,Comedy
u_182,3.5,One Night at McCool's,60764,Comedy
u_182,4.5,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_182,4.5,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_182,3.0,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_182,2.5,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_182,2.5,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_182,2.5,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_182,2.5,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_182,4.5,Pirates of Silicon Valley,69520,Documentary|Drama
u_182,4.5,Pirates of Silicon Valley,48058,Documentary|Drama
u_182,4.5,Pirates of Silicon Valley,473,Documentary|Drama
u_182,3.5,Batman Begins,4116,Action|Crime|IMAX
u_183,5.0,Speed,39792,Action|Romance|Thriller
u_183,3.0,Batman,4116,Action|Crime|Thriller
u_183,4.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_183,4.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_183,4.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_183,4.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_183,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_183,2.0,X-Men,45375,Action|Adventure|Sci-Fi
u_184,3.5,X-Men,45375,Action|Adventure|Sci-Fi
u_184,5.0,Memento,832,Mystery|Thriller
u_184,4.5,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekij??-ban: Air/Magokoro wo, kimi ni)",14756,Action|Animation|Drama|Fantasy|Sci-Fi
u_184,4.0,Batman Begins,4116,Action|Crime|IMAX
u_184,4.5,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_184,2.0,Mr. Popper's Penguins,832,Comedy
u_185,4.0,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_185,4.0,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_185,4.0,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_185,4.0,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_185,4.0,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_185,4.0,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_185,5.0,Memento,832,Mystery|Thriller
u_186,4.0,Jumanji,65974,Adventure|Children|Fantasy
u_186,4.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_186,4.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_186,4.0,Star Trek: Generations,193,Adventure|Drama|Sci-Fi
u_186,4.0,Speed,39792,Action|Romance|Thriller
u_186,4.0,Mrs. Doubtfire,832,Comedy|Drama
u_186,5.0,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_186,4.0,Batman,4116,Action|Crime|Thriller
u_186,5.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_186,5.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_186,5.0,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_186,5.0,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_186,5.0,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_186,5.0,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_186,5.0,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_186,4.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_186,4.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_186,5.0,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_186,5.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_186,5.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_186,5.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_186,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_186,5.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_186,5.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_186,4.0,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_186,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_186,3.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_186,3.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_186,4.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_186,4.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_186,4.0,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_187,4.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_187,4.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_187,4.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_187,2.0,Speed,39792,Action|Romance|Thriller
u_187,1.5,Mrs. Doubtfire,832,Comedy|Drama
u_187,4.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_187,4.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_187,0.5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_187,4.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_187,4.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_187,4.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_187,3.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_187,4.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_187,4.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_187,2.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_187,4.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_187,4.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_187,1.5,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_187,1.5,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_187,4.0,Memento,832,Mystery|Thriller
u_187,2.0,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_187,4.0,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_189,4.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_189,4.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_189,4.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_189,4.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_189,3.5,Batman Begins,4116,Action|Crime|IMAX
u_189,4.5,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_190,3.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_190,3.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_190,4.0,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_190,4.0,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_190,4.0,Catch Me If You Can,50872,Crime|Drama
u_190,3.0,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_190,3.0,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_190,3.0,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_190,3.0,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_190,4.0,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_190,4.0,Inception,120880,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
u_191,4.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_191,3.0,Broken Arrow,76340,Action|Adventure|Thriller
u_191,1.0,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_191,5.0,Three Colors: Red (Trois couleurs: Rouge),53667,Drama
u_191,5.0,Three Colors: Red (Trois couleurs: Rouge),30676,Drama
u_191,5.0,Three Colors: Red (Trois couleurs: Rouge),19943,Drama
u_191,5.0,Three Colors: Red (Trois couleurs: Rouge),9753,Drama
u_191,5.0,Three Colors: Red (Trois couleurs: Rouge),110,Drama
u_191,1.0,While You Were Sleeping,183473,Comedy|Romance
u_192,3.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_192,3.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_192,3.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_193,5.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_193,5.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_193,3.5,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_193,3.5,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_193,4.5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_193,4.5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_193,2.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_195,4.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_195,4.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_195,4.0,Speed,39792,Action|Romance|Thriller
u_195,5.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_195,4.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_195,4.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_195,4.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_195,4.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_195,4.0,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_195,3.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_195,3.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_195,3.0,"Messenger: The Story of Joan of Arc, The",832,Drama|War
u_195,3.0,Mission: Impossible II,832,Action|Adventure|Thriller
u_195,4.0,X-Men,45375,Action|Adventure|Sci-Fi
u_196,5.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_196,5.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_197,2.0,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_197,5.0,Batman,4116,Action|Crime|Thriller
u_197,5.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_197,5.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_197,5.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_197,5.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_198,5.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_198,5.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_198,5.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_198,3.0,Batman,4116,Action|Crime|Thriller
u_198,4.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_198,4.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_198,3.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_198,2.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_198,5.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_198,5.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_198,4.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_198,5.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_198,5.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_198,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_198,3.0,I Know What You Did Last Summer,120880,Horror|Mystery|Thriller
u_198,5.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_198,5.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_198,2.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_198,2.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_198,4.0,Memento,832,Mystery|Thriller
u_198,3.0,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_198,3.0,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_198,3.0,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_199,3.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_199,4.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_199,4.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_199,2.0,Speed,39792,Action|Romance|Thriller
u_199,3.0,Batman,4116,Action|Crime|Thriller
u_199,4.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_199,4.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_199,3.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_199,5.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_199,3.5,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_199,3.5,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_199,4.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_199,2.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_199,2.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_199,2.0,"Saint, The",107467,Action|Romance|Sci-Fi|Thriller
u_199,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_199,2.0,Practical Magic,6435,Drama|Fantasy|Mystery|Romance
u_199,4.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_199,4.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_199,2.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_199,2.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_199,4.0,Dog Day Afternoon,53697,Crime|Drama
u_199,4.0,Memento,832,Mystery|Thriller
u_199,3.5,My Big Fat Greek Wedding,832,Comedy|Romance
u_199,3.0,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_199,4.0,Catch Me If You Can,50872,Crime|Drama
u_200,4.0,Seven (a.k.a. Se7en),807,Mystery|Thriller
u_200,5.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_200,5.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_200,4.0,While You Were Sleeping,183473,Comedy|Romance
u_200,3.5,"Mask, The",832,Action|Comedy|Crime|Fantasy
u_200,4.0,Speed,39792,Action|Romance|Thriller
u_200,3.0,Mrs. Doubtfire,832,Comedy|Drama
u_200,4.0,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_200,3.5,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_200,3.5,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_200,4.0,Willy Wonka & the Chocolate Factory,252,Children|Comedy|Fantasy|Musical
u_200,5.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_200,5.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_200,4.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_200,5.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_200,5.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_200,3.5,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_200,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_200,5.0,"Matrix, The",64957,Action|Sci-Fi|Thriller
u_200,5.0,"Matrix, The",832,Action|Sci-Fi|Thriller
u_200,3.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_200,3.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_200,3.5,Mission: Impossible II,832,Action|Adventure|Thriller
u_200,4.0,X-Men,45375,Action|Adventure|Sci-Fi
u_200,4.0,Memento,832,Mystery|Thriller
u_200,3.5,"Monsters, Inc.",104853,Adventure|Animation|Children|Comedy|Fantasy
u_200,3.5,"Monsters, Inc.",832,Adventure|Animation|Children|Comedy|Fantasy
u_200,4.5,My Big Fat Greek Wedding,832,Comedy|Romance
u_200,3.5,Spider-Man,48390,Action|Adventure|Sci-Fi|Thriller
u_200,4.5,Catch Me If You Can,50872,Crime|Drama
u_200,4.0,Pirates of the Caribbean: The Curse of the Black Pearl,69520,Action|Adventure|Comedy|Fantasy
u_200,4.0,Pirates of the Caribbean: The Curse of the Black Pearl,48058,Action|Adventure|Comedy|Fantasy
u_200,4.0,Pirates of the Caribbean: The Curse of the Black Pearl,473,Action|Adventure|Comedy|Fantasy
u_200,4.0,Pirates of the Caribbean: The Curse of the Black Pearl,22,Action|Adventure|Comedy|Fantasy
u_200,4.0,"Incredibles, The",120880,Action|Adventure|Animation|Children|Comedy
u_200,4.0,Batman Begins,4116,Action|Crime|IMAX
u_201,4.0,Batman Forever,4116,Action|Adventure|Comedy|Crime
u_201,5.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_201,5.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_201,5.0,While You Were Sleeping,183473,Comedy|Romance
u_201,3.0,Batman,4116,Action|Crime|Thriller
u_201,5.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_201,5.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_201,4.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_201,5.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_201,5.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_201,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_201,5.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_201,5.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_201,5.0,Indiana Jones and the Last Crusade,120880,Action|Adventure
u_201,4.0,Men in Black (a.k.a. MIB),832,Action|Comedy|Sci-Fi
u_201,3.0,Star Wars: Episode I - The Phantom Menace,11,Action|Adventure|Sci-Fi
u_201,3.0,Star Wars: Episode I - The Phantom Menace,10,Action|Adventure|Sci-Fi
u_202,4.0,Jumanji,65974,Adventure|Children|Fantasy
u_202,4.0,Star Wars: Episode IV - A New Hope,11,Action|Adventure|Sci-Fi
u_202,4.0,Star Wars: Episode IV - A New Hope,10,Action|Adventure|Sci-Fi
u_202,5.0,Three Colors: Red (Trois couleurs: Rouge),53667,Drama
u_202,5.0,Three Colors: Red (Trois couleurs: Rouge),30676,Drama
u_202,5.0,Three Colors: Red (Trois couleurs: Rouge),19943,Drama
u_202,5.0,Three Colors: Red (Trois couleurs: Rouge),9753,Drama
u_202,5.0,Three Colors: Red (Trois couleurs: Rouge),110,Drama
u_202,3.0,Speed,39792,Action|Romance|Thriller
u_202,4.0,Aladdin,9807,Adventure|Animation|Children|Comedy|Musical
u_202,3.0,Batman,4116,Action|Crime|Thriller
u_202,5.0,"Silence of the Lambs, The",170339,Crime|Horror|Thriller
u_202,5.0,"Silence of the Lambs, The",55207,Crime|Horror|Thriller
u_202,4.0,Beauty and the Beast,102853,Animation|Children|Fantasy|Musical|Romance|IMAX
u_202,4.0,Beauty and the Beast,76626,Animation|Children|Fantasy|Musical|Romance|IMAX
u_202,4.0,Beauty and the Beast,50408,Animation|Children|Fantasy|Musical|Romance|IMAX
u_202,4.0,Beauty and the Beast,21410,Animation|Children|Fantasy|Musical|Romance|IMAX
u_202,4.0,Beauty and the Beast,648,Animation|Children|Fantasy|Musical|Romance|IMAX
u_202,3.0,Mission: Impossible,832,Action|Adventure|Mystery|Thriller
u_202,2.0,Independence Day (a.k.a. ID4),120880,Action|Adventure|Sci-Fi|Thriller
u_202,5.0,Monty Python and the Holy Grail,832,Adventure|Comedy|Fantasy
u_202,5.0,Star Wars: Episode V - The Empire Strikes Back,11,Action|Adventure|Sci-Fi
u_202,5.0,Star Wars: Episode V - The Empire Strikes Back,10,Action|Adventure|Sci-Fi
u_202,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),114707,Action|Adventure
u_202,3.0,Star Wars: Episode VI - Return of the Jedi,11,Action|Adventure|Sci-Fi
u_202,3.0,Star Wars: Episode VI - Return of the Jedi,10,Action|Adventure|Sci-Fi
u_202,4.0,Indiana Jones and the Last Crusade,120880,Action|Adventure
